transaction_id,account_id,transaction_type,amount,currency,transaction_date,transaction_timestamp,merchant_name,merchant_category,description,balance_after,channel,status,ip_address,device_type
TXN00099246,ACC4895806,Purchase,10.13,GBP,07/29/2018,,Bank of America ATM,Food & Beverage,Online purchase,22581.35,,NULL,216.199.134.207,MOBILE
TXN00099247,ACC1573099,Interest,405.53,USD,15-11-2019,2019-11-15 00:00:00,,Utilities,Check deposit,,Online,NULL,115.133.47.158,ATM
TXN00099248,ACC7671343,Fee,70.93,USD,2023-01-05,2023-01-05 00:00:00,Lyft,Food & Beverage,Refund,3225.61,,COMPLETED,51.145.243.88,MOBILE
TXN00099249,ACC3334907,Transfer,83.23,usd,,2018-12-21 00:00:00,,RETAIL,,3699.14,Branch,Reversed,,Tablet
TXN00099250,ACC2754251,Refund,36.28,USD,01/06/2019,2019-01-06 00:00:00,,Healthcare,Overdraft fee,14543.86,mobile,Reversed,,mobile
TXN00099251,ACC8361827,Transfer,430.51,usd,05/11/2021,2021-05-11 00:00:00,PayPal,Entertainment,,2382.93,,Pending,81.10.206.7,Tablet
TXN00099252,ACC9135604,Interest,84.82,USD,25-05-2023,2023-05-25 00:00:00,7-Eleven,Food & Beverage,Online purchase,34236.67,N/A,failed,,mobile
TXN00099253,ACC8562479,Transfer,70.64,USD,2019/12/16,2019-12-16 00:00:00,,,Interest credit,11634.45,,Completed,9.51.234.225,mobile
TXN00099254,ACC9440645,Interest,254.4,USD,02-06-2018,2018-06-02 00:00:00,,Retail,Check deposit,7659.47,,Reversed,180.123.204.62,Mobile
TXN00099255,ACC7585505,Transfer,75.83,USD,2024-06-14,2024-06-14 00:00:00,,RETAIL,Online purchase,26021.0,mobile,COMPLETED,130.120.2.151,Desktop
TXN00099256,ACC4483185,Transfer,123.8,USD,09-07-2022,2022-07-09 00:00:00,Home Depot,RETAIL,Peer transfer,"37714,99",N/A,Pending,24.54.218.92,ATM
TXN00099257,ACC3659593,WITHDRAWAL,,USD,03/19/2021,2021-03-19 00:00:00,McDonald's,retail,,45613.53,Phone,pending,140.242.180.10,Desktop
TXN00099258,ACC8402586,Purchase,134.78,USD,02-02-2018,2018-02-02 00:00:00,Stripe,Entertainment,Direct deposit,36104.6,Phone,pending,33.4.233.111,MOBILE
TXN00099259,ACC6601419,Deposit,124.43,USD,08/31/2023,2023-08-31 00:00:00,,,Bill payment,48202.75,Phone,NULL,,ATM
TXN00099260,ACC7099230,withdrawl,,USD,05/20/2024,2024-05-20 00:00:00,Dollar Tree,retail,Refund,10381.49,ATM,completed,19.177.252.70,Mobile
TXN00099261,ACC3311316,Deposit,8.72,USD,2024/06/10,2024-06-10 00:00:00,,RETAIL,Online purchase,25671.86,mobile,completed,141.235.104.33,Mobile
TXN00099262,ACC8562174,Fee,94.18,EUR,NULL,2024-02-23 00:00:00,DoorDash,Travel,Subscription,35539.14,,NULL,5.220.70.128,Desktop
TXN00099263,ACC6337458,Purchase,241.15,USD,2021/03/06,2021-03-06 00:00:00,Starbucks,retail,Bill payment,41566.08,Branch,Reversed,3.9.101.57,Mobile
TXN00099264,ACC8281852,Refund,"487,08",USD,,2019-02-12 00:00:00,Venmo,Other,Peer transfer,4095.19,ONLINE,failed,10.4.183.7,Tablet
TXN00099265,ACC3070898,ATM Withdrawal,209.25,USD,08/06/2021,2021-08-06 00:00:00,Wells Fargo ATM,Other,Bill payment,48825.44,ONLINE,Completed,199.203.202.208,
TXN00099266,ACC8995609,ATM Withdrawal,150.95,usd,03-02-2021,,Marriott Hotels,Entertainment,POS transaction,USD 25404.03,ONLINE,completed,172.43.230.248,mobile
TXN00099267,ACC5922343,ATM Withdrawal,,USD,2019-11-17,2019-11-17 00:00:00,,Entertainment,Wire transfer,520877.00000000006,Online,COMPLETED,201.67.134.98,Desktop
TXN00099268,ACC9804630,Withdrawal,130.36,USD,22-01-2018,2018-01-22 00:00:00,,Travel,Interest credit,12213.77,online,failed,,Mobile
TXN00099269,ACC5564076,ATM Withdrawal,127.47,usd,2020/12/25,,,Food & Beverage,Refund,39101.52,Online,COMPLETED,164.90.185.30,
TXN00099270,ACC1515815,ATM Withdrawal,560.1,USD,2021-05-11,2021-05-11 00:00:00,,Other,Refund,48058.86,,NULL,110.206.171.34,
TXN00099271,ACC2134809,Purchase,332.27,usd,09/09/2022,2022-09-09 00:00:00,Spotify,Finance,Online purchase,7262.22,online,Pending,65.39.124.10,mobile
TXN00099272,ACC3389087,Refund,78.42,EUR,06/14/2022,2022-06-14 00:00:00,,RETAIL,Refund,21690.87,Phone,failed,5.249.12.195,
TXN00099273,ACC1570282,DEPOSIT,12.51,USD,03/21/2021,2021-03-21 00:00:00,,Travel,Direct deposit,13217.17,ATM,failed,82.122.1.210,mobile
TXN00099274,ACC2393311,Fee,230.31,USD,04/23/2023,2023-04-23 00:00:00,Costco,RETAIL,Wire transfer,2310.85,ONLINE,completed,,Mobile
TXN00099275,ACC8307000,ATM Withdrawal,261.12,GBP,02-09-2021,2021-09-02 00:00:00,,retail,Refund,,Branch,Completed,92.68.220.255,mobile
TXN00099276,ACC5478409,Interest,295.77,USD,2018/10/09,2018-10-09 00:00:00,,Other,Check deposit,"$18,000.46",Online,Pending,103.31.206.73,ATM
TXN00099277,ACC9274706,Transfer,"53,03",USD,2020/07/10,2020-07-10 00:00:00,Trader Joe's,RETAIL,ATM,20458.8,Online,completed,173.154.218.136,MOBILE
TXN00099278,,Withdrawal,202.51,GBP,08-12-2020,2020-12-08 00:00:00,,Food & Beverage,Interest credit,10847.63,Online,failed,8.99.55.100,
TXN00099279,ACC1225379,Deposit,203.91,USD,2018-09-07,2018-09-07 00:00:00,,retail,Refund,65.39,ATM,pending,70.202.155.235,Desktop
TXN00099280,ACC7063998,ATM Withdrawal,23.52,EUR,12/25/2001,2001-12-25 00:00:00,,Finance,Monthly maintenance fee,17505.95,Branch,Pending,,
TXN00099281,ACC5816040,Interest,297.24,GBP,02/14/2019,2019-02-14 00:00:00,,Entertainment,,47877.63,ATM,NULL,85.27.38.204,Desktop
TXN00099282,ACC6106141,ATM Withdrawal,179.33,EUR,03-12-2018,2018-12-03 00:00:00,,Other,Refund,27693.73,online,Failed,209.240.12.77,Tablet
TXN00099283,ACC5830626,ATM Withdrawal,USD 137.68,usd,29-10-2019,2019-10-29 00:00:00,Target,Travel,POS transaction,1486.14,,COMPLETED,223.99.143.18,Desktop
TXN00099284,ACC7139164,Transfer,8.11,EUR,08/06/2018,2018-08-06 00:00:00,,retail,Interest credit,45590.09,ONLINE,pending,43.254.212.99,
TXN00099285,ACC2059006,Purchse,122.64,USD,04/24/2022,2022-04-24 00:00:00,Walmart,Healthcare,Overdraft fee,13459.77,online,Pending,194.218.146.126,mobile
TXN00099286,ACC5907254,Refund,380.35,USD,2005/09/19,2005-09-19 00:00:00,,retail,POS transaction,18820.15,ONLINE,pending,65.67.208.74,mobile
TXN00099287,,Refund,93.07,EUR,2021/02/05,2021-02-05 00:00:00,,retail,Overdraft fee,13774.41,N/A,COMPLETED,7.213.16.141,ATM
TXN00099288,ACC9992037,Deposit,778.25,USD,99/99/9999,2021-04-05 00:00:00,,Utilities,Peer transfer,23485.66,ATM,Pending,,MOBILE
TXN00099289,ACC2632186,Transfer,30920.999999999996,USD,05/06/2022,2022-05-06 00:00:00,,retail,Subscription,43778.79,ATM,Pending,97.188.250.8,ATM
TXN00099290,ACC2671523,Purchase,347.08,usd,2022/06/29,2022-06-29 00:00:00,Amazon,Utilities,,11873.91,ONLINE,Pending,,mobile
TXN00099291,ACC2527466,Fee,177.41,USD,2018/08/30,2018-08-30 00:00:00,IKEA,Retail,,"48051,9",N/A,pending,222.254.106.35,
TXN00099292,ACC7161120,Fee,65.93,EUR,2023-11-29,2023-11-29 00:00:00,Square,Retail,Interest credit,32894.24,Online,Reversed,5.200.96.217,
TXN00099293,ACC6113891,Deposit,102.99,EUR,28-11-2020,,Marriott Hotels,Utilities,Subscription,6676.81,Online,Failed,208.91.215.134,Tablet
TXN00099294,ACC2840878,Interest,192.43,USD,2018-02-10,2018-02-10 00:00:00,,Entertainment,,40037.93,Online,Completed,,Tablet
TXN00099295,ACC1712023,Transfer,432.8,usd,19-03-2000,2000-03-19 00:00:00,DoorDash,Healthcare,Direct deposit,242.24,Phone,NULL,141.179.222.102,Desktop
TXN00099296,,Interest,25939.999999999996,USD,2019/11/13,2019-11-13 00:00:00,,Food & Beverage,Peer transfer,11772.37,ATM,completed,149.186.77.106,mobile
TXN00099297,ACC9950271,Deposit,89.31,usd,2024-05-18,2024-05-18 00:00:00,,Retail,Monthly maintenance fee,17370.18,N/A,failed,120.107.64.199,
TXN00099298,ACC5956940,Transfer,$59.63,USD,99/99/9999,2023-05-09 00:00:00,,,Refund,36407.1,Online,COMPLETED,52.81.88.59,Tablet
TXN00099299,ACC1665358,Transfer,200.83,USD,03/05/2024,2024-03-05 00:00:00,,Finance,Interest credit,10334.43,,failed,144.56.206.87,ATM
TXN00099300,ACC5836164,Fee,16.86,USD,05/31/2022,2022-05-31 00:00:00,Stripe,RETAIL,Bill payment,15003.16,ONLINE,completed,73.62.251.70,Desktop
TXN00099301,ACC9921110,Interest,93.87,USD,2021/04/27,2021-04-27 00:00:00,,Travel,POS transaction,37036.65,mobile,Pending,209.27.57.199,Desktop
TXN00099302,ACC8895341,Withdrawal,,USD,,2024-02-17 00:00:00,,retail,,45843.36,N/A,completed,3.22.34.31,Mobile
TXN00099303,ACC8671039,Deposit,408.39,USD,2021/06/11,2021-06-11 00:00:00,,RETAIL,POS transaction,11703.36,,Failed,,Mobile
TXN00099304,ACC9401632,Deposit,213.59,GBP,2018-05-21,2018-05-21 00:00:00,Lyft,Healthcare,Monthly maintenance fee,3977.72,mobile,NULL,,Desktop
TXN00099305,ACC8154388,Transfer,25.79,EUR,12-10-2020,2020-10-12 00:00:00,,Finance,Interest credit,8954.22,Mobile,Failed,24.114.120.188,Desktop
TXN00099306,ACC2131579,ATM Withdrawal,143.14,EUR,99/99/9999,2023-09-16 00:00:00,,Food & Beverage,POS transaction,34458.79,mobile,Failed,33.227.131.144,Mobile
TXN00099307,ACC2426701,Fee,311.42,USD,NULL,2018-08-20 00:00:00,Starbucks,Food & Beverage,Subscription,"$43,839.02",online,Reversed,,ATM
TXN00099308,ACC3820382,Fees,23.26,USD,2023-06-11,2023-06-11 00:00:00,Square,Entertainment,,15778.54,ONLINE,Failed,32.215.65.222,Desktop
TXN00099309,ACC5551109,Withdrawal,169.72,EUR,06-02-2021,,,Travel,Interest credit,15216.33,Mobile,Failed,168.60.234.70,mobile
TXN00099310,ACC6049542,Refund,283.71,USD,2022/06/30,2022-06-30 00:00:00,Shell Gas,Retail,Overdraft fee,44304.58,,pending,,Mobile
TXN00099311,ACC8957717,ATM Withdrawal,46.87,USD,2021/10/17,2021-10-17 00:00:00,,Entertainment,Subscription,49844.69,Branch,Pending,,mobile
TXN00099312,ACC8306503,Refund,528.06,EUR,09-11-2020,,,Retail,Overdraft fee,46157.66,Online,Pending,179.185.108.63,Tablet
TXN00099313,,Withdrawal,160.75,USD,2023/01/17,2023-01-17 00:00:00,,Entertainment,Bill payment,,N/A,pending,194.119.68.147,Tablet
TXN00099314,,ATM Withdrawal,199.91,USD,NULL,2020-02-25 00:00:00,,Finance,POS transaction,"$4,552.05",Branch,NULL,,
TXN00099315,ACC6464686,Purchase,87.11,USD,10/01/2020,2020-10-01 00:00:00,Walgreens,Travel,Interest credit,"$27,733.29",ATM,Pending,132.204.61.96,mobile
TXN00099316,ACC7756225,Transfer,297.45,GBP,2024-01-08,2024-01-08 00:00:00,Dollar Tree,Utilities,Wire transfer,35885.59,N/A,COMPLETED,25.153.146.91,Tablet
TXN00099317,ACC6283805,Refund,182.59,GBP,07-04-2021,2021-04-07 00:00:00,H&M,Healthcare,Subscription,42218.52,Phone,completed,62.252.230.163,Desktop
TXN00099318,ACC7376639,Deposit,499.32,usd,19-08-2018,2018-08-19 00:00:00,,Entertainment,ATM,45761.97,,COMPLETED,78.114.85.25,mobile
TXN00099319,ACC3840626,Transfer,132.64,GBP,12/30/2022,2022-12-30 00:00:00,Costco,retail,Check deposit,7439.56,ATM,failed,141.8.80.45,Mobile
TXN00099320,ACC3137546,Purhcase,186.9,USD,09/07/2019,2019-09-07 00:00:00,Stripe,retail,,1488758.0,Online,Failed,92.166.166.24,Desktop
TXN00099321,ACC3435596,Withdrawal,,EUR,2018-07-07,2018-07-07 00:00:00,H&M,Healthcare,Refund,25167.18,Mobile,COMPLETED,203.74.132.114,ATM
TXN00099322,ACC2670887,Deposit,172.5,USD,NULL,2020-12-17 00:00:00,,Entertainment,Interest credit,12689.83,Mobile,completed,122.197.226.68,mobile
TXN00099323,ACC3084581,Deposit,250.59,GBP,2018/04/15,2018-04-15 00:00:00,,Travel,Online purchase,20477.82,ONLINE,NULL,126.60.215.118,ATM
TXN00099324,ACC1270710,Refund,22.17,GBP,09-06-2018,,Costco,RETAIL,Online purchase,43590.44,ATM,COMPLETED,,MOBILE
TXN00099325,ACC7949449,Refund,184.93,USD,09/18/2020,2020-09-18 00:00:00,,Entertainment,,,ONLINE,pending,39.116.202.128,Desktop
TXN00099326,ACC8864592,Transfer,108.38,USD,2023-10-10,2023-10-10 00:00:00,Wells Fargo ATM,Retail,,17740.44,Phone,COMPLETED,48.159.26.83,Desktop
TXN00099327,ACC7582395,Deposit,119.75,USD,2021-04-22,2021-04-22 00:00:00,,retail,,4732.2,ONLINE,failed,111.131.195.71,Mobile
TXN00099328,ACC4256212,Interest,113.86,USD,15-02-2020,2020-02-15 00:00:00,,Food & Beverage,,,Phone,Failed,72.51.65.142,ATM
TXN00099329,ACC4755064,Purchase,23.47,USD,2018-01-13,2018-01-13 00:00:00,Amazon,retail,Check deposit,42668.59,Mobile,COMPLETED,,mobile
TXN00099330,ACC1593893,Deposit,2.95,USD,2021/09/03,2021-09-03 00:00:00,,Retail,POS transaction,21587.83,ONLINE,NULL,,ATM
TXN00099331,ACC6896509,Transfer,$22.61,usd,2024-05-02,2024-05-02 00:00:00,,Healthcare,Subscription,45028.22,mobile,Pending,60.208.139.32,Tablet
TXN00099332,,Interest,114.35,USD,25-05-2020,2020-05-25 00:00:00,,Entertainment,Peer transfer,18095.58,Branch,pending,129.231.62.247,Tablet
TXN00099333,ACC1068182,Withdrawal,94.83,USD,05-04-2020,2020-04-05 00:00:00,Zara,Retail,Direct deposit,USD 26375.07,Online,completed,128.252.117.245,ATM
TXN00099334,ACC7340530,Deposit,30.55,EUR,13-03-2024,2024-03-13 00:00:00,,Healthcare,Check deposit,11022.67,N/A,COMPLETED,,MOBILE
TXN00099335,ACC6118561,Withdrawal,257.23,GBP,99/99/9999,2018-07-05 00:00:00,,RETAIL,Check deposit,9278.02,mobile,Failed,122.231.191.248,
TXN00099336,ACC2655179,Transfer,250.82,EUR,2019-11-30,2019-11-30 00:00:00,,Healthcare,POS transaction,38201.44,,completed,97.119.7.143,Tablet
TXN00099337,ACC6366233,dposit,484.56,USD,2023/03/01,2023-03-01 00:00:00,,retail,Overdraft fee,11164.46,ATM,Completed,,ATM
TXN00099338,ACC6813612,Interest,377.12,USD,2018-07-31,2018-07-31 00:00:00,Trader Joe's,Travel,POS transaction,1952853.0,N/A,Reversed,200.84.32.140,
TXN00099339,ACC7816405,Refund,"352,01",GBP,2020-07-27,,,Food & Beverage,ATM,14107.01,online,COMPLETED,209.81.135.161,MOBILE
TXN00099340,ACC3445298,ATM Withdrawal,$323.83,GBP,08/31/2019,2019-08-31 00:00:00,,Healthcare,Interest credit,13383.42,ATM,failed,,Desktop
TXN00099341,ACC1785418,Refund,426.97,EUR,19-09-2020,,,Healthcare,Peer transfer,12888.2,ATM,Reversed,55.228.102.223,ATM
TXN00099342,ACC5642808,Refund,144.44,GBP,27-08-2019,2019-08-27 00:00:00,,Healthcare,Direct deposit,47846.38,Mobile,Pending,,mobile
TXN00099343,ACC3023828,Transfr,,GBP,2020-11-08,2020-11-08 00:00:00,,Finance,Bill payment,49487.96,online,NULL,120.61.192.113,Mobile
TXN00099344,ACC7548494,Tranfer,167.24,USD,06-03-2024,2024-03-06 00:00:00,,retail,Peer transfer,"32776,73",Branch,completed,173.225.71.12,Tablet
TXN00099345,ACC6348530,Refund,374.81,EUR,2023-01-25,2023-01-25 00:00:00,,Other,Peer transfer,39804.83,ATM,Pending,12.167.62.56,Tablet
TXN00099346,ACC8821032,Purchase,19.96,GBP,2022/08/22,2022-08-22 00:00:00,Airbnb,Utilities,POS transaction,37009.42,Branch,Failed,51.46.5.60,
TXN00099347,ACC5046808,Deposit,343.34,usd,2019-07-05,2019-07-05 00:00:00,H&M,Healthcare,Direct deposit,38100.16,ATM,COMPLETED,20.42.80.139,ATM
TXN00099348,ACC8790136,Purchase,29.6,USD,2019/12/10,2019-12-10 00:00:00,Lyft,Travel,ATM,24909.06,Online,Reversed,110.58.221.184,
TXN00099349,ACC9998720,dposit,5.25,EUR,22-11-2019,2019-11-22 00:00:00,,Entertainment,Peer transfer,35744.56,Phone,Pending,119.168.129.223,Mobile
TXN00099350,ACC2824937,ATM Withdrawal,242.27,USD,01-03-2020,2020-03-01 00:00:00,,Travel,Wire transfer,32837.14,ATM,COMPLETED,95.92.159.2,Mobile
TXN00099351,ACC7860945,Withdrawal,207.15,USD,2021-08-08,,,Entertainment,ATM,,Phone,NULL,94.145.114.47,Desktop
TXN00099352,ACC3598953,Purchase,420.95,USD,2024-06-16,2024-06-16 00:00:00,Best Buy,Food & Beverage,Direct deposit,44639.73,ONLINE,Completed,72.155.87.18,MOBILE
TXN00099353,ACC6455247,Deposit,217.39,USD,2022/06/21,2022-06-21 00:00:00,Walmart,Healthcare,Peer transfer,39155.62,Branch,NULL,209.88.241.17,Tablet
TXN00099354,ACC8377082,ATM Withdrawal,6116.0,USD,2023-06-15,2023-06-15 00:00:00,,retail,Subscription,37252.46,ATM,Pending,,Tablet
TXN00099355,ACC4971185,ATM Withdrawal,508.56,GBP,08-05-2021,,Whole Foods,Healthcare,Refund,12106.1,Branch,Failed,185.126.139.242,Tablet
TXN00099356,ACC6364566,Purchase,466.09,USD,14-06-2024,2024-06-14 00:00:00,7-Eleven,RETAIL,Refund,13526.94,ATM,completed,162.163.19.65,MOBILE
TXN00099357,ACC3535877,Transfer,$571.77,USD,03/04/2024,2024-03-04 00:00:00,,Entertainment,Overdraft fee,34529.12,Branch,Failed,60.28.32.91,MOBILE
TXN00099358,ACC8958906,Purchase,268.28,EUR,27-02-2021,2021-02-27 00:00:00,Stripe,Entertainment,ATM,38547.43,N/A,COMPLETED,,ATM
TXN00099359,ACC2770864,Purchase,,USD,2021/09/26,2021-09-26 00:00:00,DoorDash,RETAIL,Peer transfer,"41281,82",Mobile,Pending,98.24.85.64,mobile
TXN00099360,ACC6943416,Purchase,55.16,USD,23-05-2019,2019-05-23 00:00:00,Starbucks,,Wire transfer,26703.93,online,Reversed,215.246.11.242,ATM
TXN00099361,ACC1227198,ATM Withdrawal,176.06,USD,2020/05/30,2020-05-30 00:00:00,,Other,ATM,1502.98,ATM,Failed,41.223.51.35,
TXN00099362,ACC3955616,Purchase,62.31,USD,2023-05-14,2023-05-14 00:00:00,Shell Gas,Entertainment,Interest credit,USD 7147.61,N/A,COMPLETED,27.66.218.24,MOBILE
TXN00099363,ACC6619688,Purchase,79.32,USD,09-05-2019,2019-05-09 00:00:00,Home Depot,Utilities,Interest credit,"$42,800.40",Branch,Completed,,MOBILE
TXN00099364,ACC5993734,Fee,351.41,USD,99/99/9999,2022-04-05 00:00:00,Chase ATM,Entertainment,ATM,15735.98,Online,pending,116.89.196.178,Mobile
TXN00099365,ACC6216181,Fee,247.92,USD,07/26/2021,2021-07-26 00:00:00,IKEA,Healthcare,Direct deposit,11920.74,ATM,failed,42.207.193.208,MOBILE
TXN00099366,ACC5002808,Transfer,521.36,usd,03/13/2023,2023-03-13 00:00:00,,,Online purchase,39350.85,Branch,COMPLETED,,Mobile
TXN00099367,ACC6607077,Fee,304.99,GBP,05/01/2018,2018-05-01 00:00:00,Bank of America ATM,Other,Monthly maintenance fee,37301.46,ONLINE,completed,192.86.175.17,Desktop
TXN00099368,ACC6003230,Interest,68.64,USD,28-11-2021,2021-11-28 00:00:00,,,Peer transfer,30879.3,online,Reversed,32.59.108.8,MOBILE
TXN00099369,ACC5257563,Interest,428.06,USD,2018-01-18,,Delta Airlines,Healthcare,Bill payment,8176.64,mobile,COMPLETED,165.80.169.207,Tablet
TXN00099370,ACC8105750,Deposit,15.85,USD,05/28/2018,2018-05-28 00:00:00,Wells Fargo ATM,Utilities,Refund,34616.37,mobile,Completed,75.179.224.142,ATM
TXN00099371,ACC8094257,Transfer,17.03,usd,2020-08-06,2020-08-06 00:00:00,,Other,Overdraft fee,46865.38,ONLINE,NULL,68.124.219.58,
TXN00099372,ACC5058643,ATM Withdrawal,63.82,EUR,14-09-2020,,,Healthcare,Interest credit,10615.51,online,NULL,45.40.170.121,mobile
TXN00099373,ACC7471328,Deposit,326.99,USD,2020-08-10,,Delta Airlines,Retail,Interest credit,"$42,512.57",,pending,178.184.95.7,Mobile
TXN00099374,ACC2176570,ATM Withdrawal,524.7,usd,2020-05-07,2020-05-07 00:00:00,,Healthcare,,34977.92,Branch,Failed,,Mobile
TXN00099375,ACC1767875,Interest,207.47,USD,2023-04-30,2023-04-30 00:00:00,,Food & Beverage,Refund,49845.5,Online,NULL,83.168.41.43,
TXN00099376,ACC1733213,Withdrawal,526.92,usd,02-03-2021,2021-03-02 00:00:00,,Healthcare,Monthly maintenance fee,42191.11,Branch,COMPLETED,,Mobile
TXN00099377,ACC5794129,Withdrawal,183.39,EUR,05-02-2019,2019-02-05 00:00:00,,,Interest credit,20702.73,Mobile,Completed,53.142.19.110,Desktop
TXN00099378,ACC3824956,Transfer,538.31,USD,27-03-2018,2018-03-27 00:00:00,,,Direct deposit,24108.43,mobile,failed,59.75.175.211,ATM
TXN00099379,ACC1773221,Fee,110.47,USD,20-05-2018,2018-05-20 00:00:00,Amazon,Other,Direct deposit,1296.54,ATM,completed,,Mobile
TXN00099380,ACC5698374,Withdrawal,320784.08,USD,05/01/2020,2020-05-01 00:00:00,,RETAIL,Subscription,34676.09,Branch,COMPLETED,213.227.46.181,Tablet
TXN00099381,ACC7858470,Transfer,47.29,USD,28-10-2018,2018-10-28 00:00:00,,Other,Online purchase,48257.98,N/A,Pending,220.237.252.211,Mobile
TXN00099382,ACC7546061,Fee,52.76,GBP,02-01-2024,2024-01-02 00:00:00,Home Depot,Food & Beverage,Bill payment,30121.09,ATM,Completed,150.48.40.5,Mobile
TXN00099383,ACC7548969,Deposit,56.12,USD,02/19/2022,2022-02-19 00:00:00,DoorDash,Finance,Monthly maintenance fee,"28772,9",ONLINE,failed,31.97.55.144,Tablet
TXN00099384,ACC2762588,Interest,36.78,EUR,16-02-2021,2021-02-16 00:00:00,,retail,ATM,41075.59,Phone,Completed,223.57.30.3,mobile
TXN00099385,ACC4705707,ATM Withdrawal,141.72,USD,99/99/9999,2019-12-17 00:00:00,,,Interest credit,11980.19,mobile,Reversed,35.230.65.244,MOBILE
TXN00099386,ACC5612534,ATM Withdrawal,156.57,GBP,29-12-2021,2021-12-29 00:00:00,,retail,,7574.83,ONLINE,COMPLETED,158.179.185.232,mobile
TXN00099387,ACC9835051,Deposit,USD 301.59,GBP,2022-02-11,2022-02-11 00:00:00,,Healthcare,Overdraft fee,,mobile,Completed,,MOBILE
TXN00099388,ACC2318065,Refund,72.81,EUR,2020/11/26,2020-11-26 00:00:00,Home Depot,RETAIL,Wire transfer,,mobile,Failed,106.40.112.127,MOBILE
TXN00099389,ACC6352600,ATM Withdrawal,484.11,USD,25-06-2019,2019-06-25 00:00:00,Walgreens,Healthcare,Check deposit,"$35,113.96",Branch,completed,198.75.89.45,ATM
TXN00099390,ACC3309216,ATM Withdrawal,,USD,2022/09/14,2022-09-14 00:00:00,,Entertainment,,17910.77,Phone,NULL,75.202.33.217,ATM
TXN00099391,ACC7405816,Refund,277.08,usd,2023-07-13,2023-07-13 00:00:00,,Other,Monthly maintenance fee,9728.9,ONLINE,COMPLETED,200.56.57.178,MOBILE
TXN00099392,ACC1298260,Fee,797.53,usd,13-04-2020,2020-04-13 00:00:00,Zara,Retail,Direct deposit,28553.16,Branch,failed,,Mobile
TXN00099393,ACC9820197,Interest,5.32,USD,,2018-07-25 00:00:00,,retail,Wire transfer,14094.12,Online,Completed,105.8.217.110,ATM
TXN00099394,ACC3071988,Interest,888.01,USD,2020-09-03,,,Healthcare,Overdraft fee,5847.98,mobile,Pending,73.220.203.238,Tablet
TXN00099395,ACC1181257,ATM Withdrawal,53.42,USD,,2023-12-09 00:00:00,Home Depot,Healthcare,Wire transfer,19127.37,ATM,failed,102.12.129.125,Tablet
TXN00099396,ACC5826387,Withdrawal,8.51,GBP,01-01-2019,2019-01-01 00:00:00,CVS Pharmacy,Utilities,Wire transfer,33818.53,Mobile,Failed,,Desktop
TXN00099397,ACC2882565,Withdrawal,119.09,USD,21-02-2019,2019-02-21 00:00:00,IKEA,Utilities,Wire transfer,48020.96,Mobile,Failed,39.144.53.137,MOBILE
TXN00099398,ACC8133615,Interest,231.87,USD,07/15/2002,2002-07-15 00:00:00,,Entertainment,Subscription,42562.75,Mobile,pending,44.171.98.168,MOBILE
TXN00099399,ACC8855388,FEES,69.93,EUR,26-07-2023,2023-07-26 00:00:00,Uber,retail,ATM,"$5,765.86",,NULL,132.216.213.24,mobile
TXN00099400,ACC9535711,Refund,118.77,USD,01/10/2020,2020-01-10 00:00:00,,RETAIL,Subscription,21721.4,online,Completed,1.114.118.213,Tablet
TXN00099401,ACC3715610,Interest,54.06,usd,10-09-2021,2021-09-10 00:00:00,H&M,Entertainment,ATM,9629.58,ONLINE,COMPLETED,173.255.87.222,Desktop
TXN00099402,ACC1529601,Fee,0.26,usd,18-06-2021,2021-06-18 00:00:00,Venmo,,Online purchase,,Branch,COMPLETED,45.197.4.113,MOBILE
TXN00099403,ACC3458642,ATM Withdrawal,,USD,2021/09/28,2021-09-28 00:00:00,,Travel,Interest credit,-210.17,online,NULL,131.236.181.143,mobile
TXN00099404,ACC5175272,fee,89.95,usd,03/26/2018,2018-03-26 00:00:00,DoorDash,Travel,Wire transfer,,Online,COMPLETED,43.126.131.73,MOBILE
TXN00099405,ACC6292132,Withdrawal,31.68,USD,99/99/9999,2018-12-14 00:00:00,,RETAIL,Peer transfer,29325.89,ATM,pending,71.191.34.141,MOBILE
TXN00099406,ACC4381685,ATM Withdrawal,97.32,usd,10/03/2018,,Walgreens,,Peer transfer,7567.17,Phone,Reversed,,MOBILE
